Date,Time,Lux ,,,,,,,,,
01/01/2001,02:52:00,1,,,,,,,,,
01/01/2001,02:53:00,1,,,,,,,,,
01/01/2001,02:54:00,1,,,,,,,,,
01/01/2001,02:55:00,1,,,,,,,,,
01/01/2001,02:56:00,1,,,,,,,,,
01/01/2001,02:57:00,1,,,,,,,,,
01/01/2001,02:58:00,1,,,,,,,,,
01/01/2001,02:59:00,1,,,,,,,,,
01/01/2001,03:00:00,1,,,,,,,,,
01/01/2001,03:01:00,1,,,,,,,,,
01/01/2001,03:02:00,1,,,,,,,,,
01/01/2001,03:03:00,1,,,,,,,,,
01/01/2001,03:04:00,1,,,,,,,,,
01/01/2001,03:05:00,1,,,,,,,,,
01/01/2001,03:06:00,1,,,,,,,,,
01/01/2001,03:07:00,1,,,,,,,,,
01/01/2001,03:08:00,1,,,,,,,,,
01/01/2001,03:09:00,1,,,,,,,,,
01/01/2001,03:10:00,1,,,,,,,,,
01/01/2001,03:11:00,1,,,,,,,,,
01/01/2001,03:12:00,1,,,,,,,,,
01/01/2001,03:13:00,1,,,,,,,,,
01/01/2001,03:14:00,1,,,,,,,,,
01/01/2001,03:15:00,1,,,,,,,,,
01/01/2001,03:16:00,1,,,,,,,,,
01/01/2001,03:17:00,1,,,,,,,,,
01/01/2001,03:18:00,1,,,,,,,,,
01/01/2001,03:19:00,1,,,,,,,,,
01/01/2001,03:20:00,1,,,,,,,,,
01/01/2001,03:21:00,1,,,,,,,,,
01/01/2001,03:22:00,1,,,,,,,,,
01/01/2001,03:23:00,1,,,,,,,,,
01/01/2001,03:24:00,1,,,,,,,,,
01/01/2001,03:25:00,1,,,,,,,,,
01/01/2001,03:26:00,1,,,,,,,,,
01/01/2001,03:27:00,1,,,,,,,,,
01/01/2001,03:28:00,1,,,,,,,,,
01/01/2001,03:29:00,1,,,,,,,,,
01/01/2001,03:30:00,1,,,,,,,,,
01/01/2001,03:31:00,1,,,,,,,,,
01/01/2001,03:32:00,1,,,,,,,,,
01/01/2001,03:33:00,1,,,,,,,,,
01/01/2001,03:34:00,1,,,,,,,,,
01/01/2001,03:35:00,1,,,,,,,,,
01/01/2001,03:36:00,1,,,,,,,,,
01/01/2001,03:37:00,1,,,,,,,,,
01/01/2001,03:38:00,1,,,,,,,,,
01/01/2001,03:39:00,1,,,,,,,,,
01/01/2001,03:40:00,1,,,,,,,,,
01/01/2001,03:41:00,1,,,,,,,,,
01/01/2001,03:42:00,1,,,,,,,,,
01/01/2001,03:43:00,1,,,,,,,,,
01/01/2001,03:44:00,1,,,,,,,,,
01/01/2001,03:45:00,1,,,,,,,,,
01/01/2001,03:46:00,1,,,,,,,,,
01/01/2001,03:47:00,1,,,,,,,,,
01/01/2001,03:48:00,1,,,,,,,,,
01/01/2001,03:49:00,1,,,,,,,,,
01/01/2001,03:50:00,1,,,,,,,,,
01/01/2001,03:51:00,1,,,,,,,,,
01/01/2001,03:52:00,1,,,,,,,,,
01/01/2001,03:53:00,1,,,,,,,,,
01/01/2001,03:54:00,1,,,,,,,,,
01/01/2001,03:55:00,1,,,,,,,,,
01/01/2001,03:56:00,1,,,,,,,,,
01/01/2001,03:57:00,1,,,,,,,,,
01/01/2001,03:58:00,1,,,,,,,,,
01/01/2001,03:59:00,1,,,,,,,,,
01/01/2001,04:00:00,1,,,,,,,,,
01/01/2001,04:01:00,1,,,,,,,,,
01/01/2001,04:02:00,1,,,,,,,,,
01/01/2001,04:03:00,1,,,,,,,,,
01/01/2001,04:04:00,1,,,,,,,,,
01/01/2001,04:05:00,1,,,,,,,,,
01/01/2001,04:06:00,1,,,,,,,,,
01/01/2001,04:07:00,1,,,,,,,,,
01/01/2001,04:08:00,1,,,,,,,,,
01/01/2001,04:09:00,1,,,,,,,,,
01/01/2001,04:10:00,1,,,,,,,,,
01/01/2001,04:11:00,1,,,,,,,,,
01/01/2001,04:12:00,1,,,,,,,,,
01/01/2001,04:13:00,1,,,,,,,,,
01/01/2001,04:14:00,1,,,,,,,,,
01/01/2001,04:15:00,1,,,,,,,,,
01/01/2001,04:16:00,1,,,,,,,,,
01/01/2001,04:17:00,1,,,,,,,,,
01/01/2001,04:18:00,1,,,,,,,,,
01/01/2001,04:19:00,1,,,,,,,,,
01/01/2001,04:20:00,1,,,,,,,,,
01/01/2001,04:21:00,1,,,,,,,,,
01/01/2001,04:22:00,5,,,,,,,,,
01/01/2001,04:23:00,5,,,,,,,,,
01/01/2001,04:24:00,5,,,,,,,,,
01/01/2001,04:25:00,5,,,,,,,,,
01/01/2001,04:26:00,5,,,,,,,,,
01/01/2001,04:27:00,5,,,,,,,,,
01/01/2001,04:28:00,5,,,,,,,,,
01/01/2001,04:29:00,5,,,,,,,,,
01/01/2001,04:30:00,5,,,,,,,,,
01/01/2001,04:31:00,5,,,,,,,,,
01/01/2001,04:32:00,5,,,,,,,,,
01/01/2001,04:33:00,5,,,,,,,,,
01/01/2001,04:34:00,5,,,,,,,,,
01/01/2001,04:35:00,5,,,,,,,,,
01/01/2001,04:36:00,5,,,,,,,,,
01/01/2001,04:37:00,5,,,,,,,,,
01/01/2001,04:38:00,5,,,,,,,,,
01/01/2001,04:39:00,5,,,,,,,,,
01/01/2001,04:40:00,5,,,,,,,,,
01/01/2001,04:41:00,5,,,,,,,,,
01/01/2001,04:42:00,5,,,,,,,,,
01/01/2001,04:43:00,5,,,,,,,,,
01/01/2001,04:44:00,5,,,,,,,,,
01/01/2001,04:45:00,5,,,,,,,,,
01/01/2001,04:46:00,5,,,,,,,,,
01/01/2001,04:47:00,5,,,,,,,,,
01/01/2001,04:48:00,5,,,,,,,,,
01/01/2001,04:49:00,5,,,,,,,,,
01/01/2001,04:50:00,5,,,,,,,,,
01/01/2001,04:51:00,5,,,,,,,,,
01/01/2001,04:52:00,5,,,,,,,,,
01/01/2001,04:53:00,5,,,,,,,,,
01/01/2001,04:54:00,5,,,,,,,,,
01/01/2001,04:55:00,5,,,,,,,,,
01/01/2001,04:56:00,5,,,,,,,,,
01/01/2001,04:57:00,5,,,,,,,,,
01/01/2001,04:58:00,5,,,,,,,,,
01/01/2001,04:59:00,5,,,,,,,,,
01/01/2001,05:00:00,5,,,,,,,,,
01/01/2001,05:01:00,5,,,,,,,,,
01/01/2001,05:02:00,5,,,,,,,,,
01/01/2001,05:03:00,5,,,,,,,,,
01/01/2001,05:04:00,5,,,,,,,,,
01/01/2001,05:05:00,5,,,,,,,,,
01/01/2001,05:06:00,5,,,,,,,,,
01/01/2001,05:07:00,5,,,,,,,,,
01/01/2001,05:08:00,5,,,,,,,,,
01/01/2001,05:09:00,5,,,,,,,,,
01/01/2001,05:10:00,5,,,,,,,,,
01/01/2001,05:11:00,5,,,,,,,,,
01/01/2001,05:12:00,5,,,,,,,,,
01/01/2001,05:13:00,5,,,,,,,,,
01/01/2001,05:14:00,5,,,,,,,,,
01/01/2001,05:15:00,5,,,,,,,,,
01/01/2001,05:16:00,5,,,,,,,,,
01/01/2001,05:17:00,5,,,,,,,,,
01/01/2001,05:18:00,5,,,,,,,,,
01/01/2001,05:19:00,10,,,,,,,,,
01/01/2001,05:20:00,10,,,,,,,,,
01/01/2001,05:21:00,10,,,,,,,,,
01/01/2001,05:22:00,10,,,,,,,,,
01/01/2001,05:23:00,10,,,,,,,,,
01/01/2001,05:24:00,10,,,,,,,,,
01/01/2001,05:25:00,10,,,,,,,,,
01/01/2001,05:26:00,10,,,,,,,,,
01/01/2001,05:27:00,10,,,,,,,,,
01/01/2001,05:28:00,10,,,,,,,,,
01/01/2001,05:29:00,10,,,,,,,,,
01/01/2001,05:30:00,10,,,,,,,,,
01/01/2001,05:31:00,10,,,,,,,,,
01/01/2001,05:32:00,10,,,,,,,,,
01/01/2001,05:33:00,10,,,,,,,,,
01/01/2001,05:34:00,10,,,,,,,,,
01/01/2001,05:35:00,10,,,,,,,,,
01/01/2001,05:36:00,10,,,,,,,,,
01/01/2001,05:37:00,10,,,,,,,,,
01/01/2001,05:38:00,10,,,,,,,,,
01/01/2001,05:39:00,10,,,,,,,,,
01/01/2001,05:40:00,10,,,,,,,,,
01/01/2001,05:41:00,10,,,,,,,,,
01/01/2001,05:42:00,10,,,,,,,,,
01/01/2001,05:43:00,10,,,,,,,,,
01/01/2001,05:44:00,10,,,,,,,,,
01/01/2001,05:45:00,10,,,,,,,,,
01/01/2001,05:46:00,10,,,,,,,,,
01/01/2001,05:47:00,10,,,,,,,,,
01/01/2001,05:48:00,10,,,,,,,,,
01/01/2001,05:49:00,10,,,,,,,,,
01/01/2001,05:50:00,10,,,,,,,,,
01/01/2001,05:51:00,10,,,,,,,,,
01/01/2001,05:52:00,10,,,,,,,,,
01/01/2001,05:53:00,10,,,,,,,,,
01/01/2001,05:54:00,10,,,,,,,,,
01/01/2001,05:55:00,10,,,,,,,,,
01/01/2001,05:56:00,10,,,,,,,,,
01/01/2001,05:57:00,10,,,,,,,,,
01/01/2001,05:58:00,10,,,,,,,,,
01/01/2001,05:59:00,10,,,,,,,,,
01/01/2001,06:00:00,10,,,,,,,,,
01/01/2001,06:01:00,10,,,,,,,,,
01/01/2001,06:02:00,10,,,,,,,,,
01/01/2001,06:03:00,10,,,,,,,,,
01/01/2001,06:04:00,10,,,,,,,,,
01/01/2001,06:05:00,10,,,,,,,,,
01/01/2001,06:06:00,10,,,,,,,,,
01/01/2001,06:07:00,10,,,,,,,,,
01/01/2001,06:08:00,10,,,,,,,,,
01/01/2001,06:09:00,10,,,,,,,,,
01/01/2001,06:10:00,10,,,,,,,,,
01/01/2001,06:11:00,10,,,,,,,,,
01/01/2001,06:12:00,10,,,,,,,,,
01/01/2001,06:13:00,10,,,,,,,,,
01/01/2001,06:14:00,10,,,,,,,,,
01/01/2001,06:15:00,10,,,,,,,,,
01/01/2001,06:16:00,10,,,,,,,,,
01/01/2001,06:17:00,10,,,,,,,,,
01/01/2001,06:18:00,10,,,,,,,,,
01/01/2001,06:19:00,10,,,,,,,,,
01/01/2001,06:20:00,10,,,,,,,,,
01/01/2001,06:21:00,10,,,,,,,,,
01/01/2001,06:22:00,10,,,,,,,,,
01/01/2001,06:23:00,10,,,,,,,,,
01/01/2001,06:24:00,10,,,,,,,,,
01/01/2001,06:25:00,10,,,,,,,,,
01/01/2001,06:26:00,10,,,,,,,,,
01/01/2001,06:27:00,10,,,,,,,,,
01/01/2001,06:28:00,10,,,,,,,,,
01/01/2001,06:29:00,10,,,,,,,,,
01/01/2001,06:30:00,10,,,,,,,,,
01/01/2001,06:31:00,10,,,,,,,,,
01/01/2001,06:32:00,10,,,,,,,,,
01/01/2001,06:33:00,10,,,,,,,,,
01/01/2001,06:34:00,10,,,,,,,,,
01/01/2001,06:35:00,10,,,,,,,,,
01/01/2001,06:36:00,10,,,,,,,,,
01/01/2001,06:37:00,10,,,,,,,,,
01/01/2001,06:38:00,10,,,,,,,,,
01/01/2001,06:39:00,10,,,,,,,,,
01/01/2001,06:40:00,10,,,,,,,,,
01/01/2001,06:41:00,10,,,,,,,,,
01/01/2001,06:42:00,10,,,,,,,,,
01/01/2001,06:43:00,10,,,,,,,,,
01/01/2001,06:44:00,10,,,,,,,,,
01/01/2001,06:45:00,10,,,,,,,,,
01/01/2001,06:46:00,10,,,,,,,,,
01/01/2001,06:47:00,10,,,,,,,,,
01/01/2001,06:48:00,10,,,,,,,,,
01/01/2001,06:49:00,10,,,,,,,,,
01/01/2001,06:50:00,10,,,,,,,,,
01/01/2001,06:51:00,10,,,,,,,,,
01/01/2001,06:52:00,10,,,,,,,,,
01/01/2001,06:53:00,10,,,,,,,,,
01/01/2001,06:54:00,10,,,,,,,,,
01/01/2001,06:55:00,10,,,,,,,,,
01/01/2001,06:56:00,10,,,,,,,,,
01/01/2001,06:57:00,10,,,,,,,,,
01/01/2001,06:58:00,10,,,,,,,,,
01/01/2001,06:59:00,10,,,,,,,,,
01/01/2001,07:00:00,10,,,,,,,,,
01/01/2001,07:01:00,10,,,,,,,,,
01/01/2001,07:02:00,10,,,,,,,,,
01/01/2001,07:03:00,10,,,,,,,,,
01/01/2001,07:04:00,10,,,,,,,,,
01/01/2001,07:05:00,10,,,,,,,,,
01/01/2001,07:06:00,10,,,,,,,,,
01/01/2001,07:07:00,10,,,,,,,,,
01/01/2001,07:08:00,10,,,,,,,,,
01/01/2001,07:09:00,10,,,,,,,,,
01/01/2001,07:10:00,10,,,,,,,,,
01/01/2001,07:11:00,10,,,,,,,,,
01/01/2001,07:12:00,10,,,,,,,,,
01/01/2001,07:13:00,10,,,,,,,,,
01/01/2001,07:14:00,10,,,,,,,,,
01/01/2001,07:15:00,10,,,,,,,,,
01/01/2001,07:16:00,10,,,,,,,,,
01/01/2001,07:17:00,10,,,,,,,,,
01/01/2001,07:18:00,10,,,,,,,,,
01/01/2001,07:19:00,10,,,,,,,,,
01/01/2001,07:20:00,10,,,,,,,,,
01/01/2001,07:21:00,10,,,,,,,,,
01/01/2001,07:22:00,10,,,,,,,,,
01/01/2001,07:23:00,10,,,,,,,,,
01/01/2001,07:24:00,10,,,,,,,,,
01/01/2001,07:25:00,10,,,,,,,,,
01/01/2001,07:26:00,10,,,,,,,,,
01/01/2001,07:27:00,10,,,,,,,,,
01/01/2001,07:28:00,10,,,,,,,,,
01/01/2001,07:29:00,10,,,,,,,,,
01/01/2001,07:30:00,10,,,,,,,,,
01/01/2001,07:31:00,10,,,,,,,,,
01/01/2001,07:32:00,10,,,,,,,,,
01/01/2001,07:33:00,10,,,,,,,,,
01/01/2001,07:34:00,10,,,,,,,,,
01/01/2001,07:35:00,10,,,,,,,,,
01/01/2001,07:36:00,10,,,,,,,,,
01/01/2001,07:37:00,10,,,,,,,,,
01/01/2001,07:38:00,10,,,,,,,,,
01/01/2001,07:39:00,10,,,,,,,,,
01/01/2001,07:40:00,10,,,,,,,,,
01/01/2001,07:41:00,10,,,,,,,,,
01/01/2001,07:42:00,10,,,,,,,,,
01/01/2001,07:43:00,10,,,,,,,,,
01/01/2001,07:44:00,10,,,,,,,,,
01/01/2001,07:45:00,10,,,,,,,,,
01/01/2001,07:46:00,10,,,,,,,,,
01/01/2001,07:47:00,10,,,,,,,,,
01/01/2001,07:48:00,10,,,,,,,,,
01/01/2001,07:49:00,10,,,,,,,,,
01/01/2001,07:50:00,10,,,,,,,,,
01/01/2001,07:51:00,10,,,,,,,,,
01/01/2001,07:52:00,10,,,,,,,,,
01/01/2001,07:53:00,10,,,,,,,,,
01/01/2001,07:54:00,10,,,,,,,,,
01/01/2001,07:55:00,10,,,,,,,,,
01/01/2001,07:56:00,80,,,,,,,,,
01/01/2001,07:57:00,80,,,,,,,,,
01/01/2001,07:58:00,80,,,,,,,,,
01/01/2001,07:59:00,80,,,,,,,,,
01/01/2001,08:00:00,80,,,,,,,,,
01/01/2001,08:01:00,80,,,,,,,,,
01/01/2001,08:02:00,80,,,,,,,,,
01/01/2001,08:03:00,80,,,,,,,,,
01/01/2001,08:04:00,80,,,,,,,,,
01/01/2001,08:05:00,80,,,,,,,,,
01/01/2001,08:06:00,80,,,,,,,,,
01/01/2001,08:07:00,80,,,,,,,,,
01/01/2001,08:08:00,80,,,,,,,,,
01/01/2001,08:09:00,80,,,,,,,,,
01/01/2001,08:10:00,80,,,,,,,,,
01/01/2001,08:11:00,80,,,,,,,,,
01/01/2001,08:12:00,80,,,,,,,,,
01/01/2001,08:13:00,80,,,,,,,,,
01/01/2001,08:14:00,80,,,,,,,,,
01/01/2001,08:15:00,80,,,,,,,,,
01/01/2001,08:16:00,80,,,,,,,,,
01/01/2001,08:17:00,80,,,,,,,,,
01/01/2001,08:18:00,80,,,,,,,,,
01/01/2001,08:19:00,80,,,,,,,,,
01/01/2001,08:20:00,80,,,,,,,,,
01/01/2001,08:21:00,400,,,,,,,,,
01/01/2001,08:22:00,400,,,,,,,,,
01/01/2001,08:23:00,400,,,,,,,,,
01/01/2001,08:24:00,400,,,,,,,,,
01/01/2001,08:25:00,400,,,,,,,,,
01/01/2001,08:26:00,400,,,,,,,,,
01/01/2001,08:27:00,400,,,,,,,,,
01/01/2001,08:28:00,400,,,,,,,,,
01/01/2001,08:29:00,400,,,,,,,,,
01/01/2001,08:30:00,400,,,,,,,,,
01/01/2001,08:31:00,400,,,,,,,,,
01/01/2001,08:32:00,400,,,,,,,,,
01/01/2001,08:33:00,400,,,,,,,,,
01/01/2001,08:34:00,400,,,,,,,,,
01/01/2001,08:35:00,400,,,,,,,,,
01/01/2001,08:36:00,400,,,,,,,,,
01/01/2001,08:37:00,400,,,,,,,,,
01/01/2001,08:38:00,400,,,,,,,,,
01/01/2001,08:39:00,400,,,,,,,,,
01/01/2001,08:40:00,400,,,,,,,,,
01/01/2001,08:41:00,400,,,,,,,,,
01/01/2001,08:42:00,400,,,,,,,,,
01/01/2001,08:43:00,400,,,,,,,,,
01/01/2001,08:44:00,400,,,,,,,,,
01/01/2001,08:45:00,400,,,,,,,,,
01/01/2001,08:46:00,400,,,,,,,,,
01/01/2001,08:47:00,400,,,,,,,,,
01/01/2001,08:48:00,400,,,,,,,,,
01/01/2001,08:49:00,400,,,,,,,,,
01/01/2001,08:50:00,400,,,,,,,,,
01/01/2001,08:51:00,400,,,,,,,,,
01/01/2001,08:52:00,400,,,,,,,,,
01/01/2001,08:53:00,400,,,,,,,,,
01/01/2001,08:54:00,400,,,,,,,,,
01/01/2001,08:55:00,400,,,,,,,,,
01/01/2001,08:56:00,400,,,,,,,,,
01/01/2001,08:57:00,400,,,,,,,,,
01/01/2001,08:58:00,400,,,,,,,,,
01/01/2001,08:59:00,400,,,,,,,,,
01/01/2001,09:00:00,400,,,,,,,,,
01/01/2001,09:01:00,400,,,,,,,,,
01/01/2001,09:02:00,400,,,,,,,,,
01/01/2001,09:03:00,400,,,,,,,,,
01/01/2001,09:04:00,400,,,,,,,,,
01/01/2001,09:05:00,400,,,,,,,,,
01/01/2001,09:06:00,400,,,,,,,,,
01/01/2001,09:07:00,400,,,,,,,,,
01/01/2001,09:08:00,400,,,,,,,,,
01/01/2001,09:09:00,400,,,,,,,,,
01/01/2001,09:10:00,400,,,,,,,,,
01/01/2001,09:11:00,400,,,,,,,,,
01/01/2001,09:12:00,400,,,,,,,,,
01/01/2001,09:13:00,400,,,,,,,,,
01/01/2001,09:14:00,400,,,,,,,,,
01/01/2001,09:15:00,400,,,,,,,,,
01/01/2001,09:16:00,400,,,,,,,,,
01/01/2001,09:17:00,400,,,,,,,,,
01/01/2001,09:18:00,400,,,,,,,,,
01/01/2001,09:19:00,400,,,,,,,,,
01/01/2001,09:20:00,400,,,,,,,,,
01/01/2001,09:21:00,400,,,,,,,,,
01/01/2001,09:22:00,400,,,,,,,,,
01/01/2001,09:23:00,400,,,,,,,,,
01/01/2001,09:24:00,400,,,,,,,,,
01/01/2001,09:25:00,400,,,,,,,,,
01/01/2001,09:26:00,400,,,,,,,,,
01/01/2001,09:27:00,400,,,,,,,,,
01/01/2001,09:28:00,400,,,,,,,,,
01/01/2001,09:29:00,400,,,,,,,,,
01/01/2001,09:30:00,400,,,,,,,,,
01/01/2001,09:31:00,400,,,,,,,,,
01/01/2001,09:32:00,400,,,,,,,,,
01/01/2001,09:33:00,400,,,,,,,,,
01/01/2001,09:34:00,400,,,,,,,,,
01/01/2001,09:35:00,400,,,,,,,,,
01/01/2001,09:36:00,400,,,,,,,,,
01/01/2001,09:37:00,400,,,,,,,,,
01/01/2001,09:38:00,400,,,,,,,,,
